,Date,MSLP,Prcp,Tc,RH,WS
463,1991-04-09,1015.6,0.0,11.5,93.0,2.3
464,1991-04-10,1014.4,0.0,11.9,85.0,2.1
465,1991-04-11,1012.4,0.0,14.1,82.0,2.5
466,1991-04-12,1013.6,0.0,13.0,87.0,1.9
467,1991-04-13,1006.1,8.5,17.6,73.0,5.6
468,1991-04-14,1011.6,10.5,10.4,91.0,2.2
469,1991-04-15,1015.5,0.0,13.3,63.0,2.6
470,1991-04-16,1018.5,0.0,14.7,56.0,2.4
471,1991-04-17,1014.7,0.0,16.3,57.0,3.3
472,1991-04-18,1004.5,18.5,14.8,78.0,7.3
473,1991-04-19,1013.1,0.0,10.0,69.0,2.1
474,1991-04-20,1014.1,0.0,8.7,61.0,2.9
475,1991-04-21,1016.7,0.0,10.3,59.0,2.3
476,1991-04-22,1026.0,0.0,10.3,67.0,2.4
477,1991-04-23,1028.6,0.0,15.2,57.0,3.8
478,1991-04-24,1026.1,5.5,15.4,56.0,6.4
479,1991-04-25,1018.2,6.5,14.0,85.0,2.1
480,1991-04-26,1016.4,0.5,15.5,79.0,3.6
481,1991-04-27,1018.6,0.0,12.2,78.0,2.9
482,1991-04-28,1012.4,0.0,17.2,65.0,2.9
483,1991-04-29,1002.0,36.5,16.4,71.0,3.8
484,1991-04-30,1006.3,0.5,12.8,63.0,2.5
485,1991-05-01,1000.9,0.0,12.1,66.0,3.5
486,1991-05-02,1002.9,13.5,9.1,79.0,4.0
487,1991-05-03,1016.0,11.0,8.2,78.0,2.2
488,1991-05-04,1021.8,0.0,9.2,67.0,2.0
489,1991-05-05,1023.5,0.0,11.3,61.0,2.3
490,1991-05-06,1023.3,0.0,13.1,68.0,2.1
491,1991-05-07,1020.1,0.0,17.5,50.0,4.6
492,1991-05-08,1013.8,0.0,18.7,62.0,6.1
493,1991-05-09,1014.2,5.0,16.0,84.0,1.9
494,1991-05-10,1016.8,0.0,17.7,58.0,3.3
495,1991-05-11,1017.9,0.0,19.4,51.0,3.8
496,1991-05-12,1015.3,0.0,17.0,73.0,1.9
497,1991-05-13,1015.6,0.0,16.8,71.0,2.1
498,1991-05-14,1017.8,0.0,16.9,66.0,2.4
499,1991-05-15,1012.2,0.0,18.2,69.0,3.6
500,1991-05-16,1002.2,0.0,19.8,65.0,4.8
501,1991-05-17,1002.6,7.5,15.0,79.0,2.8
502,1991-05-18,1007.0,0.0,19.3,54.0,4.2
503,1991-05-19,1010.9,0.0,20.3,62.0,4.2
504,1991-05-20,1017.1,0.0,16.0,89.0,2.4
505,1991-05-21,1012.6,0.0,17.2,83.0,1.9
506,1991-05-22,1007.3,0.0,20.7,70.0,1.9
507,1991-05-23,1011.9,0.0,17.1,86.0,2.9
508,1991-05-24,1011.8,0.0,19.8,78.0,1.6
509,1991-05-25,1011.2,0.0,22.4,78.0,2.0
510,1991-05-26,1007.0,10.0,21.5,89.0,2.2
511,1991-05-27,1011.0,16.0,14.7,86.0,5.9
512,1991-05-28,1016.0,0.0,16.5,82.0,3.4
513,1991-05-29,1016.5,0.5,17.0,83.0,1.6
514,1991-05-30,1016.5,0.5,16.9,82.0,2.7
515,1991-05-31,1013.4,1.5,16.1,88.0,1.2
516,1991-06-01,1010.9,0.5,19.7,77.0,1.6
517,1991-06-02,1008.3,8.0,18.5,89.0,1.7
518,1991-06-03,1003.6,19.5,18.8,90.0,1.2
519,1991-06-04,1007.1,2.5,18.9,80.0,3.6
520,1991-06-05,1010.7,0.0,21.2,65.0,2.2
521,1991-06-06,1010.0,0.0,21.3,73.0,2.2
522,1991-06-07,1014.0,0.0,19.9,83.0,2.1
523,1991-06-08,1017.7,0.0,21.5,77.0,2.0
524,1991-06-09,1017.2,0.0,26.4,45.0,5.5
525,1991-06-10,1011.0,5.0,23.0,75.0,5.7
526,1991-06-11,1009.4,0.0,26.6,70.0,3.5
527,1991-06-12,1005.9,0.0,30.1,55.0,5.2
528,1991-06-13,1004.8,33.0,23.6,78.0,3.9
529,1991-06-14,1007.5,0.0,20.6,78.0,3.0
530,1991-06-15,1005.7,0.0,18.7,85.0,2.7
531,1991-06-16,1003.6,0.0,18.0,86.0,3.0
532,1991-06-17,1004.8,0.0,20.1,84.0,1.9
533,1991-06-18,1005.2,0.0,22.8,75.0,1.9
534,1991-06-19,1005.5,0.0,21.5,85.0,1.8
535,1991-06-20,1004.8,42.5,18.9,93.0,1.5
536,1991-06-21,1006.7,0.0,20.2,85.0,1.8
537,1991-06-22,1004.0,0.5,21.2,86.0,1.5
538,1991-06-23,1002.2,4.0,21.7,91.0,1.3
539,1991-06-24,1005.4,0.0,22.5,91.0,1.3
540,1991-06-25,1010.9,17.5,23.1,94.0,1.3
541,1991-06-26,1012.9,18.0,26.8,78.0,2.8
542,1991-06-27,1010.9,33.0,25.1,82.0,4.3
543,1991-06-28,1009.4,8.0,24.9,81.0,4.3
544,1991-06-29,1008.3,114.5,22.8,88.0,3.4
545,1991-06-30,1004.6,21.5,24.5,85.0,4.1
546,1991-07-01,1002.7,36.5,22.0,93.0,2.2
547,1991-07-02,1004.2,6.0,23.0,86.0,2.4
548,1991-07-03,1007.6,0.0,22.8,83.0,2.2
549,1991-07-04,1005.4,12.0,21.8,87.0,2.1
550,1991-07-05,1000.1,8.5,22.1,90.0,4.1
551,1991-07-06,1007.7,0.5,22.2,81.0,2.2
552,1991-07-07,1005.5,0.0,23.6,77.0,3.0
553,1991-07-08,1002.9,0.5,24.1,75.0,7.8
554,1991-07-09,1009.6,5.0,21.7,88.0,1.7
555,1991-07-10,1007.6,0.0,27.6,68.0,4.6
556,1991-07-11,1008.3,7.0,25.1,81.0,2.7
557,1991-07-12,1007.4,82.0,22.4,93.0,2.8
558,1991-07-13,1008.7,28.0,22.5,90.0,3.0
559,1991-07-14,1012.7,0.0,22.1,87.0,2.6
560,1991-07-15,1012.6,0.0,23.7,84.0,1.9
561,1991-07-16,1006.3,33.5,23.5,90.0,2.5
562,1991-07-17,1006.9,21.0,23.5,90.0,2.1
563,1991-07-18,1010.3,0.5,23.7,80.0,3.1
564,1991-07-19,1013.6,0.0,22.8,80.0,1.8
565,1991-07-20,1010.4,11.5,25.3,85.0,3.1
566,1991-07-21,1008.9,0.0,27.1,77.0,3.6
567,1991-07-22,1008.4,16.5,25.3,88.0,2.3
568,1991-07-23,1007.9,0.0,29.1,69.0,3.7
569,1991-07-24,1007.8,0.0,27.7,74.0,3.9
570,1991-07-25,1005.6,0.5,26.2,78.0,3.3
571,1991-07-26,1001.9,0.5,27.4,66.0,4.9
572,1991-07-27,1005.3,3.5,25.8,76.0,2.4
573,1991-07-28,1008.8,0.0,26.5,82.0,1.7
574,1991-07-29,1006.0,0.0,28.0,76.0,2.9
575,1991-07-30,1002.8,1.0,30.3,62.0,6.6
576,1991-07-31,1008.3,0.0,29.5,72.0,3.0
577,1991-08-01,1010.3,55.5,27.9,84.0,2.3
578,1991-08-02,1010.0,9.5,26.2,86.0,2.1
579,1991-08-03,1005.8,10.0,24.8,81.0,4.7
580,1991-08-04,1005.9,1.5,22.6,85.0,2.1
581,1991-08-05,1005.7,2.5,23.1,85.0,1.6
582,1991-08-06,1005.1,6.5,23.5,86.0,2.1
583,1991-08-07,1004.1,33.5,21.8,90.0,2.0
584,1991-08-08,1004.9,16.5,22.2,81.0,1.7
585,1991-08-09,1006.9,0.0,23.5,80.0,2.2
586,1991-08-10,1006.5,33.0,23.7,83.0,1.8
587,1991-08-11,1005.7,33.5,25.1,86.0,1.7
588,1991-08-12,1007.9,7.0,23.9,87.0,2.4
589,1991-08-13,1011.0,0.0,23.9,81.0,3.1
590,1991-08-14,1012.5,0.0,23.5,79.0,3.4
591,1991-08-15,1012.5,0.0,23.8,80.0,3.1
592,1991-08-16,1011.8,0.0,23.9,83.0,3.0
593,1991-08-17,1010.9,0.0,24.7,82.0,2.7
594,1991-08-18,1009.8,0.0,25.6,83.0,1.9
595,1991-08-19,1007.3,0.0,26.7,83.0,1.8
596,1991-08-20,1003.6,0.5,26.4,78.0,1.6
597,1991-08-21,1001.6,0.0,27.0,82.0,1.7
598,1991-08-22,1002.0,0.5,25.9,88.0,3.8
599,1991-08-23,1001.0,0.0,25.3,87.0,3.5
600,1991-08-24,1003.1,0.0,26.6,85.0,1.7
601,1991-08-25,1006.4,0.0,26.4,85.0,2.2
602,1991-08-26,1009.3,0.0,24.7,77.0,3.7
603,1991-08-27,1014.1,0.0,22.5,65.0,6.7
604,1991-08-28,1013.6,0.0,21.9,75.0,2.4
605,1991-08-29,1008.2,6.0,24.4,83.0,2.0
606,1991-08-30,1003.6,31.0,27.3,77.0,2.5
607,1991-08-31,1005.5,29.5,24.8,86.0,2.5
608,1991-09-01,1012.5,0.0,24.4,81.0,2.4
609,1991-09-02,1012.3,0.0,24.7,83.0,2.5
610,1991-09-03,1011.6,0.0,26.5,78.0,1.6
611,1991-09-04,1014.9,0.0,26.7,79.0,2.1
612,1991-09-05,1015.2,2.0,27.2,80.0,2.0
613,1991-09-06,1011.3,21.0,27.1,77.0,2.3
614,1991-09-07,1009.9,1.5,25.1,85.0,2.0
615,1991-09-08,1006.6,0.0,25.3,84.0,3.0
616,1991-09-09,1005.9,1.0,23.8,81.0,6.0
617,1991-09-10,1011.7,0.0,22.7,75.0,3.3
618,1991-09-11,1009.8,0.0,22.7,77.0,1.6
619,1991-09-12,1013.0,1.5,20.7,80.0,1.7
620,1991-09-13,1015.0,15.0,20.0,91.0,1.0
621,1991-09-14,1009.1,40.0,21.8,90.0,2.9
622,1991-09-15,1018.5,7.0,21.2,82.0,2.9
623,1991-09-16,1020.1,0.0,21.0,78.0,3.3
624,1991-09-17,1016.4,0.0,20.4,76.0,2.8
625,1991-09-18,1008.6,0.0,19.9,84.0,1.5
626,1991-09-19,994.4,24.0,21.3,90.0,1.6
627,1991-09-20,1004.7,0.5,23.4,73.0,3.2
628,1991-09-21,1013.4,0.0,22.2,78.0,1.9
629,1991-09-22,1017.3,0.0,21.6,76.0,1.9
630,1991-09-23,1017.2,0.0,19.7,73.0,1.8
631,1991-09-24,1015.3,0.0,20.2,73.0,1.9
632,1991-09-25,1018.5,1.0,20.4,76.0,3.3
633,1991-09-26,1018.7,5.5,19.3,85.0,1.5
634,1991-09-27,1004.3,3.5,26.6,60.0,5.5
635,1991-09-28,1007.9,1.5,22.5,70.0,6.3
636,1991-09-29,1019.3,0.0,19.3,73.0,2.8
637,1991-09-30,1020.1,5.0,18.3,81.0,1.2
638,1991-10-01,1011.5,52.5,17.8,93.0,1.1
639,1991-10-02,1012.3,1.5,20.1,85.0,1.8
640,1991-10-03,1012.3,0.0,20.1,76.0,2.2
641,1991-10-04,1010.1,0.0,19.7,76.0,2.1
642,1991-10-05,1016.1,7.5,18.7,76.0,2.7
643,1991-10-06,1015.9,23.5,17.1,88.0,1.3
644,1991-10-07,1012.9,27.5,17.0,91.0,1.5
645,1991-10-08,1014.2,0.0,18.6,85.0,2.2
646,1991-10-09,1012.2,0.5,19.2,85.0,2.3
647,1991-10-10,1008.2,0.5,19.4,86.0,1.4
648,1991-10-11,1004.5,12.5,18.5,92.0,1.9
649,1991-10-12,997.8,2.0,20.6,82.0,4.8
650,1991-10-13,1001.2,22.5,18.0,87.0,4.6
651,1991-10-14,1008.9,19.5,16.6,77.0,1.9
652,1991-10-15,1017.0,12.5,13.5,73.0,2.7
653,1991-10-16,1019.5,0.0,13.5,69.0,2.2
654,1991-10-17,1011.9,23.5,17.1,76.0,3.9
655,1991-10-18,1012.6,0.0,16.1,66.0,3.2
656,1991-10-19,1012.2,0.5,14.7,74.0,3.5
657,1991-10-20,1018.0,1.5,13.7,76.0,2.2
658,1991-10-21,1022.4,0.0,13.3,72.0,2.7
659,1991-10-22,1022.7,0.0,14.7,65.0,2.4
660,1991-10-23,1023.1,1.0,13.7,74.0,2.4
661,1991-10-24,1021.5,0.0,14.7,73.0,2.7
662,1991-10-25,1018.4,24.0,15.5,83.0,1.8
663,1991-10-26,1020.9,0.0,15.7,82.0,1.7
664,1991-10-27,1013.7,2.5,17.4,86.0,2.3
665,1991-10-28,1014.8,0.0,15.5,71.0,2.6
666,1991-10-29,1016.4,0.0,14.3,69.0,2.5
667,1991-10-30,1013.2,0.0,15.2,68.0,2.7
668,1991-10-31,1016.7,0.0,13.1,68.0,3.4
669,1991-11-01,1015.8,0.0,12.8,73.0,3.8
670,1991-11-02,1017.1,0.0,13.4,70.0,2.1
671,1991-11-03,1016.2,0.0,15.2,62.0,3.1
672,1991-11-04,1021.7,36.0,11.2,86.0,3.1
673,1991-11-05,1031.6,0.0,9.8,75.0,2.3
674,1991-11-06,1030.6,0.0,8.7,72.0,2.7
675,1991-11-07,1022.3,0.0,13.5,65.0,3.0
676,1991-11-08,1012.3,16.0,16.4,72.0,3.5
677,1991-11-09,1018.3,0.0,10.5,74.0,2.8
678,1991-11-10,1017.1,0.0,11.2,69.0,3.4
679,1991-11-11,1017.2,10.0,8.6,84.0,3.1
680,1991-11-12,1018.8,0.0,9.8,73.0,3.1
681,1991-11-13,1020.3,6.5,11.1,75.0,3.2
682,1991-11-14,1021.5,5.0,8.8,86.0,2.4
683,1991-11-15,1026.1,3.5,8.3,79.0,2.3
684,1991-11-16,1027.0,0.0,7.8,68.0,2.7
685,1991-11-17,1021.7,0.0,10.3,69.0,3.2
686,1991-11-18,1019.2,3.5,10.9,69.0,2.4
687,1991-11-19,1015.0,2.0,12.6,60.0,4.3
688,1991-11-20,1018.9,26.5,7.9,80.0,3.8
689,1991-11-21,1027.6,0.0,7.3,72.0,2.1
690,1991-11-22,1026.1,0.0,9.1,70.0,1.8
691,1991-11-23,1020.2,3.5,11.2,75.0,3.1
692,1991-11-24,1025.1,32.0,7.4,85.0,3.4
693,1991-11-25,1036.1,0.0,4.9,72.0,2.5
694,1991-11-26,1032.8,0.0,5.6,75.0,1.6
695,1991-11-27,1024.7,3.5,10.0,82.0,1.6
696,1991-11-28,1012.2,50.0,12.5,94.0,2.1
697,1991-11-29,1015.6,11.5,11.7,85.0,2.1
698,1991-11-30,1016.5,0.0,10.1,82.0,1.9
699,1991-12-01,1015.7,6.5,11.1,78.0,2.7
700,1991-12-02,1019.4,1.5,9.0,77.0,2.4
701,1991-12-03,1018.9,0.5,9.4,71.0,3.0
702,1991-12-04,1023.6,2.5,9.2,73.0,2.8
703,1991-12-05,1027.0,0.0,9.2,65.0,3.0
704,1991-12-06,1025.0,0.0,11.3,67.0,2.8
705,1991-12-07,1024.3,0.0,10.3,76.0,4.3
706,1991-12-08,1017.7,17.5,9.2,82.0,3.3
707,1991-12-09,1024.9,22.0,4.2,88.0,2.0
708,1991-12-10,1028.0,0.0,5.4,79.0,1.6
709,1991-12-11,1013.2,12.5,9.9,67.0,7.1
710,1991-12-12,1020.6,55.0,0.7,93.0,1.8
711,1991-12-13,1027.4,1.0,2.8,84.0,2.6
712,1991-12-14,1029.6,0.0,5.9,76.0,2.8
713,1991-12-15,1030.0,0.0,7.2,73.0,2.6
714,1991-12-16,1029.4,0.0,8.0,62.0,3.2
715,1991-12-17,1018.5,0.5,14.1,46.0,5.6
716,1991-12-18,1015.2,24.5,8.9,86.0,3.7
717,1991-12-19,1022.6,2.0,5.2,75.0,1.8
718,1991-12-20,1028.5,0.0,4.0,69.0,2.1
719,1991-12-21,1025.4,0.0,5.7,67.0,2.8
720,1991-12-22,1026.2,0.0,7.9,76.0,2.4
721,1991-12-23,1022.3,6.0,13.1,61.0,5.4
722,1991-12-24,1021.4,10.5,10.6,85.0,3.6
723,1991-12-25,1020.8,7.5,5.4,82.0,3.4
724,1991-12-26,1018.2,9.0,4.6,88.0,1.6
725,1991-12-27,1013.4,2.0,4.3,87.0,1.5
726,1991-12-28,997.7,22.5,5.1,85.0,4.6
727,1991-12-29,1008.4,12.0,0.0,84.0,2.9
728,1991-12-30,1022.8,9.0,-0.1,91.0,2.4
729,1991-12-31,1024.6,0.0,3.0,76.0,2.8
730,1992-01-01,1021.1,6.0,4.3,86.0,2.6
731,1992-01-02,1021.0,0.0,4.7,81.0,2.0
732,1992-01-03,1021.4,11.5,5.4,86.0,2.6
733,1992-01-04,1024.2,5.0,3.5,85.0,2.4
734,1992-01-05,1026.1,0.0,5.1,69.0,2.7
735,1992-01-06,1024.3,19.0,4.7,84.0,1.5
736,1992-01-07,1019.2,2.0,7.7,78.0,3.1
737,1992-01-08,1025.6,0.5,7.1,75.0,2.4
738,1992-01-09,1015.9,1.0,5.8,86.0,1.3
739,1992-01-10,1023.2,3.0,4.6,71.0,3.2
740,1992-01-11,1027.9,0.0,3.8,67.0,2.7
741,1992-01-12,1021.4,0.0,5.9,65.0,2.5
742,1992-01-13,1014.4,2.5,8.1,73.0,2.9
743,1992-01-14,1018.1,14.0,3.0,74.0,4.0
744,1992-01-15,1025.1,0.0,1.2,68.0,2.3
745,1992-01-16,1019.5,0.0,2.7,63.0,2.5
746,1992-01-17,1010.9,1.5,5.2,67.0,5.8
747,1992-01-18,1012.9,47.5,0.6,93.0,2.5
748,1992-01-19,1023.4,18.5,0.1,92.0,2.1
749,1992-01-20,1029.8,3.5,1.1,86.0,2.2
750,1992-01-21,1024.6,0.0,0.8,70.0,3.2
751,1992-01-22,1014.9,21.0,2.5,84.0,3.3
752,1992-01-23,1013.8,16.0,0.6,92.0,2.3
753,1992-01-24,1019.7,3.0,1.3,83.0,2.4
754,1992-01-25,1020.6,2.0,4.1,74.0,3.4
755,1992-01-26,1019.8,0.5,3.6,84.0,1.7
756,1992-01-27,1016.5,2.0,5.2,71.0,3.8
757,1992-01-28,1020.8,0.0,6.0,69.0,2.6
758,1992-01-29,1017.7,11.0,7.8,76.0,3.6
759,1992-01-30,1017.3,11.0,4.6,80.0,2.7
760,1992-01-31,1011.4,5.0,3.9,81.0,6.5
761,1992-02-01,1012.3,19.5,0.4,87.0,5.3
762,1992-02-02,1026.9,0.0,1.2,77.0,2.7
763,1992-02-03,1014.9,7.5,6.2,67.0,5.9
764,1992-02-04,1011.2,30.0,4.7,84.0,3.5
765,1992-02-05,1020.4,0.0,2.1,82.0,2.1
766,1992-02-06,1020.3,0.0,3.7,56.0,3.1
767,1992-02-07,1017.8,9.0,4.1,80.0,3.7
768,1992-02-08,1018.1,15.5,1.3,90.0,2.9
769,1992-02-09,1020.6,2.5,1.2,79.0,1.8
770,1992-02-10,1016.6,5.5,3.5,64.0,4.5
771,1992-02-11,1021.7,0.5,1.9,64.0,2.2
772,1992-02-12,1016.0,0.0,4.3,63.0,2.3
773,1992-02-13,1012.9,5.5,4.9,79.0,3.6
774,1992-02-14,1016.0,5.0,3.2,83.0,2.3
775,1992-02-15,1013.1,0.0,7.4,46.0,4.6
776,1992-02-16,1009.9,8.0,3.9,74.0,3.7
777,1992-02-17,1019.6,0.0,2.5,72.0,2.5
778,1992-02-18,1015.0,2.0,4.4,70.0,3.9
779,1992-02-19,1017.5,17.5,0.9,87.0,2.6
780,1992-02-20,1016.9,6.5,1.0,80.0,2.5
781,1992-02-21,1017.6,9.0,0.2,88.0,2.7
782,1992-02-22,1020.8,22.5,0.0,91.0,2.5
783,1992-02-23,1019.3,2.5,2.6,76.0,2.4
784,1992-02-24,1009.5,5.5,1.8,88.0,2.5
785,1992-02-25,1015.6,7.5,0.3,91.0,2.7
786,1992-02-26,1022.1,0.5,1.8,73.0,2.5
787,1992-02-27,1019.4,0.0,5.8,60.0,3.9
788,1992-02-28,1021.0,0.0,9.8,56.0,3.3
789,1992-02-29,1016.0,19.0,12.6,72.0,5.4
790,1992-03-01,1016.1,14.5,8.9,91.0,2.7
791,1992-03-02,1022.4,0.0,4.8,63.0,3.6
792,1992-03-03,1024.3,1.0,3.2,72.0,2.6
793,1992-03-04,1026.4,0.0,3.4,71.0,2.7
794,1992-03-05,1012.8,29.0,3.9,84.0,1.5
795,1992-03-06,1010.3,20.0,5.0,81.0,3.6
796,1992-03-07,1024.0,0.5,3.6,68.0,2.3
797,1992-03-08,1025.3,0.0,5.6,60.0,3.5
798,1992-03-09,1020.7,0.0,8.1,59.0,2.3
799,1992-03-10,1016.8,2.0,9.2,75.0,2.3
800,1992-03-11,1023.5,0.5,7.4,70.0,3.1
801,1992-03-12,1023.0,0.0,8.3,66.0,2.2
802,1992-03-13,1022.8,0.0,11.0,54.0,3.4
803,1992-03-14,1020.6,0.0,9.9,67.0,2.6
804,1992-03-15,1012.8,12.0,10.8,89.0,2.3
805,1992-03-16,1018.4,7.0,6.5,83.0,4.9
806,1992-03-17,1024.6,0.0,5.0,64.0,5.1
807,1992-03-18,1018.6,30.0,3.4,91.0,1.6
808,1992-03-19,1024.7,1.0,7.3,75.0,2.2
809,1992-03-20,1026.4,0.0,6.5,77.0,4.0
810,1992-03-21,1018.6,42.0,2.5,94.0,5.9
811,1992-03-22,1030.7,0.0,3.3,70.0,2.3
812,1992-03-23,1024.7,7.0,3.4,76.0,1.7
813,1992-03-24,1016.5,3.0,6.5,90.0,1.3
814,1992-03-25,1016.9,0.0,8.3,84.0,2.3
815,1992-03-26,1020.6,0.0,7.7,74.0,2.7
816,1992-03-27,1022.9,0.0,6.5,76.0,3.3
817,1992-03-28,1023.2,0.0,7.5,75.0,2.6
818,1992-03-29,1014.9,15.0,9.6,86.0,1.3
819,1992-03-30,1013.3,17.0,9.8,91.0,2.4
820,1992-03-31,1019.8,0.0,9.1,77.0,2.3
821,1992-04-01,1011.7,3.5,10.7,83.0,2.2
822,1992-04-02,1012.2,6.0,11.9,86.0,1.5
823,1992-04-03,1018.4,0.0,11.2,79.0,2.1
824,1992-04-04,1013.9,0.0,12.4,79.0,1.8
825,1992-04-05,1010.3,11.5,10.8,88.0,1.8
826,1992-04-06,1018.3,0.0,10.3,83.0,1.7
827,1992-04-07,1025.2,2.0,9.0,85.0,3.9
828,1992-04-08,1023.5,0.0,12.9,69.0,3.4
829,1992-04-09,1017.7,6.5,14.4,76.0,2.9
830,1992-04-10,1005.0,11.0,10.7,92.0,2.1
831,1992-04-11,1003.7,2.0,10.1,78.0,6.8
832,1992-04-12,1004.0,3.0,7.2,74.0,3.4
833,1992-04-13,1010.7,6.0,6.6,82.0,2.6
834,1992-04-14,1017.7,2.0,7.8,70.0,2.4
835,1992-04-15,1014.4,2.5,9.3,71.0,3.6
836,1992-04-16,1010.6,8.0,10.3,72.0,5.9
837,1992-04-17,1014.4,2.0,9.9,65.0,2.2
838,1992-04-18,1007.8,0.0,19.5,33.0,7.5
839,1992-04-19,1009.3,11.0,14.4,62.0,4.6
840,1992-04-20,1013.6,0.0,12.4,51.0,3.9
841,1992-04-21,1012.2,0.0,12.8,60.0,3.0
842,1992-04-22,1001.9,20.0,14.4,68.0,5.9
843,1992-04-23,1013.4,0.0,14.8,47.0,3.2
844,1992-04-24,1012.1,10.0,17.7,46.0,6.7
845,1992-04-25,1016.9,0.0,12.9,57.0,3.6
846,1992-04-26,1014.2,0.0,13.5,48.0,3.1
847,1992-04-27,1009.3,0.0,18.1,42.0,3.4
848,1992-04-28,1006.2,0.0,18.5,52.0,2.9
849,1992-04-29,1011.8,0.0,14.9,56.0,3.3
850,1992-04-30,999.0,34.0,10.4,85.0,2.9
851,1992-05-01,1009.2,5.0,11.1,70.0,2.5
852,1992-05-02,1009.6,2.5,12.3,63.0,3.9
853,1992-05-03,1011.6,0.5,15.5,61.0,4.4
854,1992-05-04,1018.0,0.0,13.7,59.0,3.3
855,1992-05-05,1022.9,0.0,12.4,60.0,3.0
856,1992-05-06,1021.9,0.0,10.8,74.0,3.5
857,1992-05-07,1011.2,0.0,17.4,56.0,8.4
858,1992-05-08,1003.9,19.5,19.8,70.0,7.8
859,1992-05-09,1010.6,0.0,15.4,86.0,2.3
860,1992-05-10,1022.1,0.0,12.7,63.0,6.0
861,1992-05-11,1026.3,0.0,11.4,65.0,3.1
862,1992-05-12,1024.5,0.0,13.8,76.0,2.1
863,1992-05-13,1018.9,0.0,17.7,71.0,3.9
864,1992-05-14,1015.2,22.0,17.5,79.0,5.6
865,1992-05-15,1015.0,14.5,14.0,88.0,3.1
866,1992-05-16,1009.2,2.0,14.5,87.0,2.3
867,1992-05-17,1010.2,0.0,16.1,80.0,1.9
868,1992-05-18,1006.1,1.0,15.3,90.0,1.1
869,1992-05-19,1008.3,0.0,15.4,80.0,2.0
870,1992-05-20,1005.1,0.0,17.8,66.0,2.1
871,1992-05-21,1004.2,0.0,19.9,57.0,4.0
872,1992-05-22,1003.7,1.0,19.2,64.0,4.7
873,1992-05-23,1006.5,21.5,13.3,87.0,1.8
874,1992-05-24,1003.3,4.5,15.1,74.0,3.4
875,1992-05-25,1006.6,0.0,14.1,65.0,4.5
876,1992-05-26,1008.1,0.5,13.8,74.0,2.0
877,1992-05-27,1010.2,1.5,14.8,80.0,2.0
878,1992-05-28,1008.4,0.0,14.7,80.0,2.8
879,1992-05-29,1007.4,0.0,16.3,70.0,2.4
880,1992-05-30,1006.3,5.0,15.6,85.0,1.5
881,1992-05-31,1008.9,0.0,16.7,84.0,1.9
882,1992-06-01,1012.5,0.0,17.9,76.0,2.2
883,1992-06-02,1013.6,0.0,18.8,75.0,2.1
884,1992-06-03,1012.0,0.0,21.5,68.0,1.8
885,1992-06-04,1009.8,0.0,22.3,67.0,1.7
886,1992-06-05,1007.6,0.0,21.8,74.0,2.1
887,1992-06-06,1008.6,0.0,22.7,73.0,2.4
888,1992-06-07,1004.5,0.0,25.9,52.0,5.9
889,1992-06-08,1005.7,4.0,20.0,76.0,3.3
890,1992-06-09,1010.6,0.0,18.6,76.0,2.2
891,1992-06-10,1011.5,0.0,19.4,71.0,2.4
892,1992-06-11,1005.6,0.0,23.2,54.0,5.9
893,1992-06-12,1007.9,0.0,19.8,66.0,3.5
894,1992-06-13,1010.7,0.0,19.9,72.0,1.5
895,1992-06-14,1009.7,0.0,21.6,69.0,3.2
896,1992-06-15,1008.2,0.0,19.3,77.0,2.9
897,1992-06-16,1010.1,0.0,18.6,76.0,2.9
898,1992-06-17,1009.6,0.0,18.7,81.0,2.0
899,1992-06-18,1007.7,1.0,19.7,79.0,2.0
900,1992-06-19,1013.8,0.5,19.3,72.0,2.9
901,1992-06-20,1013.5,7.0,17.3,85.0,1.6
902,1992-06-21,1009.9,121.5,16.5,89.0,2.2
903,1992-06-22,1009.3,0.0,18.6,78.0,2.5
904,1992-06-23,1005.0,6.5,17.9,86.0,1.4
905,1992-06-24,1003.4,9.0,17.4,87.0,2.1
906,1992-06-25,1010.1,0.0,19.1,76.0,2.3
907,1992-06-26,1010.8,0.0,19.2,78.0,2.8
908,1992-06-27,1011.5,0.5,19.8,81.0,2.1
909,1992-06-28,1010.0,0.0,21.3,76.0,1.9
910,1992-06-29,1009.1,0.0,21.6,71.0,2.0
911,1992-06-30,1004.3,35.5,19.8,80.0,1.8
912,1992-07-01,1002.6,9.5,21.1,78.0,2.0
913,1992-07-02,1004.8,0.0,22.6,72.0,1.5
914,1992-07-03,1003.1,0.0,23.9,71.0,2.7
915,1992-07-04,1004.2,0.0,23.6,78.0,1.9
916,1992-07-05,1003.4,0.0,22.7,85.0,2.0
917,1992-07-06,1002.2,0.0,21.7,86.0,2.8
918,1992-07-07,1003.1,0.0,22.2,84.0,1.9
919,1992-07-08,1005.7,0.0,24.9,66.0,2.4
920,1992-07-09,1010.0,0.0,24.6,67.0,2.7
921,1992-07-10,1014.3,1.0,22.9,68.0,2.2
922,1992-07-11,1014.7,19.0,21.2,90.0,1.4
923,1992-07-12,1015.1,1.0,21.7,88.0,1.9
924,1992-07-13,1014.3,2.5,21.5,90.0,1.4
925,1992-07-14,1012.1,21.5,22.3,90.0,1.2
926,1992-07-15,1010.6,2.0,22.5,87.0,2.2
927,1992-07-16,1009.6,0.0,22.3,83.0,2.8
